,ort,plz,bundesland,latitude,longitude,open,fixed_costs
311,Everswinkel,48351,Nordrhein-Westfalen,51.91676870000001,7.858852219518436,0,2678310
312,Extertal,32699,Nordrhein-Westfalen,52.10796255,9.08245380006215,0,2108568
313,Finnentrop,57413,Nordrhein-Westfalen,51.1706227,7.9709907755514715,0,1436004
314,Frechen,50226,Nordrhein-Westfalen,50.93361715,6.771196495270174,0,1435482
315,Freudenberg,57258,Nordrhein-Westfalen,50.8967579,7.91698093103681,0,2491248
316,Fröndenberg/Ruhr,58730,Nordrhein-Westfalen,51.47451565,7.69435730230748,0,1690934
317,Gangelt,52538,Nordrhein-Westfalen,51.0372335,5.8840322796695474,0,1677028
318,Geilenkirchen,52511,Nordrhein-Westfalen,50.981021000000005,6.075810935713234,0,1994325
319,Geldern,47608,Nordrhein-Westfalen,51.5106326,6.31864168076472,0,2845523
320,Gelsenkirchen,45879,Nordrhein-Westfalen,51.505654299999996,7.094944614928006,0,2459369
321,Gelsenkirchen,45881,Nordrhein-Westfalen,51.5271364,7.071819122780934,0,1533271
322,Gelsenkirchen,45883,Nordrhein-Westfalen,51.52372329999999,7.0700652,0,2669426
323,Gelsenkirchen,45884,Nordrhein-Westfalen,51.49161940000001,7.085556146733119,0,2420990
324,Gelsenkirchen,45886,Nordrhein-Westfalen,51.5011117,7.13503012895308,0,2232869
325,Gelsenkirchen,45888,Nordrhein-Westfalen,51.51523020000001,7.122011612472725,0,1431357
326,Gelsenkirchen,45889,Nordrhein-Westfalen,51.5370164,7.110388170785487,0,2008918
327,Gelsenkirchen,45891,Nordrhein-Westfalen,51.56423485,7.097538782879387,0,1370998
328,Gelsenkirchen,45892,Nordrhein-Westfalen,51.57096885,7.115799277772825,0,1560477
329,Gelsenkirchen,45894,Nordrhein-Westfalen,51.5803739,7.054478415570346,0,1399500
330,Gelsenkirchen,45896,Nordrhein-Westfalen,51.6052256,7.0368829121984975,0,2355621
331,Gelsenkirchen,45897,Nordrhein-Westfalen,51.55633625,7.053920450000002,0,1902397
332,Gelsenkirchen,45899,Nordrhein-Westfalen,51.52459655,7.022671093658536,0,1621050
333,Gescher,48712,Nordrhein-Westfalen,51.94862185,7.014802681360201,0,1966467
334,Geseke,59590,Nordrhein-Westfalen,51.6319512,8.506574899999999,0,1697010
335,Gevelsberg,58285,Nordrhein-Westfalen,51.3164967,7.301983683234682,0,1177479
336,Gladbeck,45964,Nordrhein-Westfalen,51.571682,6.9770293000000025,0,2460378
337,Gladbeck,45966,Nordrhein-Westfalen,51.5904652,6.977051468561678,0,2501368
338,Gladbeck,45968,Nordrhein-Westfalen,51.55307055,7.001039808717216,0,2951553
339,Goch,47574,Nordrhein-Westfalen,51.7235646,6.142198825757706,0,1375947
340,Grefrath,47929,Nordrhein-Westfalen,51.3419686,6.346663822271356,0,2043584
341,Greven,48268,Nordrhein-Westfalen,52.090650399999994,7.617869598467378,0,1484130
342,Grevenbroich,41515,Nordrhein-Westfalen,51.11330755,6.571137864433963,0,1902916
343,Grevenbroich,41516,Nordrhein-Westfalen,51.1281013,6.675840771677928,0,1240748
344,Grevenbroich,41517,Nordrhein-Westfalen,51.04221775,6.575046618875367,0,2594648
345,Gronau,48599,Nordrhein-Westfalen,52.21253535,7.022194136685553,0,1270616
346,Gummersbach,51643,Nordrhein-Westfalen,51.02718415,7.5601167273587375,0,1832508
347,Gummersbach,51645,Nordrhein-Westfalen,51.02693185,7.615635782256435,0,2465386
348,Gummersbach,51647,Nordrhein-Westfalen,51.0637807,7.677879542141992,0,1116685
349,Gütersloh,33330,Nordrhein-Westfalen,51.91674085,8.376199368437346,0,2309790
350,Gütersloh,33332,Nordrhein-Westfalen,51.89722215000001,8.400652483977293,0,2414569
351,Gütersloh,33333,Nordrhein-Westfalen,51.88493629999999,8.443220722861673,0,1798758
352,Gütersloh,33334,Nordrhein-Westfalen,51.916559299999996,8.331240135994186,0,1480564
353,Gütersloh,33335,Nordrhein-Westfalen,51.92199805,8.461383312611584,0,2437383
354,Haan,42781,Nordrhein-Westfalen,51.1932677,6.989192198555442,0,2691449
355,Hagen,58089,Nordrhein-Westfalen,51.4002948,7.4555215,0,2902487
356,Hagen,58091,Nordrhein-Westfalen,51.33920235,7.513171696693799,0,1134349
357,Hagen,58093,Nordrhein-Westfalen,51.37162745000001,7.50938890001359,0,2651041
358,Hagen,58095,Nordrhein-Westfalen,51.36528265,7.497109391522575,0,1728492
359,Hagen,58097,Nordrhein-Westfalen,51.37010235,7.4799119091663,0,2533736
360,Hagen,58099,Nordrhein-Westfalen,51.40755835,7.474848745979674,0,2771116
361,Hagen,58119,Nordrhein-Westfalen,51.3635182,7.559565117301986,0,1136213
362,Hagen,58135,Nordrhein-Westfalen,51.33039675,7.43758237095416,0,2369122
363,Hallenberg,59969,Nordrhein-Westfalen,51.1237556,8.613475575108254,0,1053678
364,Halle (Westf.),33790,Nordrhein-Westfalen,52.06261605,8.356433735651938,0,2323529
365,Haltern am See,45721,Nordrhein-Westfalen,51.75441575,7.130855043435331,0,2571164
366,Halver,58553,Nordrhein-Westfalen,51.18243565,7.495225840304048,0,2062834
367,Hamm,59063,Nordrhein-Westfalen,51.6833376,7.831183063014795,0,1040997
368,Hamm,59065,Nordrhein-Westfalen,51.685736600000006,7.829548915786036,0,2371255
369,Hamm,59067,Nordrhein-Westfalen,51.66093475,7.781342958888057,0,1022066
370,Hamm,59069,Nordrhein-Westfalen,51.62254685,7.8494179498066305,0,1013313
371,Hamm,59071,Nordrhein-Westfalen,51.6791916,7.855994497035214,0,2266455
372,Hamm,59073,Nordrhein-Westfalen,51.71580475,7.833447661444322,0,2592091
373,Hamm,59075,Nordrhein-Westfalen,51.694783,7.763642747116259,0,1873611
374,Hamm,59077,Nordrhein-Westfalen,51.65755265,7.743773658787539,0,2316290
375,Hamminkeln,46499,Nordrhein-Westfalen,51.74503115,6.7440197321505355,0,2520710
376,Harsewinkel,33428,Nordrhein-Westfalen,51.9589705,8.237811749999999,0,2689258
377,Hattingen,45525,Nordrhein-Westfalen,51.40443625,7.200600441901036,0,1967363
378,Hattingen,45527,Nordrhein-Westfalen,51.39117145,7.226228700229172,0,1790570
379,Hattingen,45529,Nordrhein-Westfalen,51.41249715,7.179776171858162,0,2933074
380,Havixbeck,48329,Nordrhein-Westfalen,51.9711868,7.418144908386153,0,2651995
381,Heek,48619,Nordrhein-Westfalen,52.1681554,7.1187678327959025,0,1952603
382,Heiden,46359,Nordrhein-Westfalen,51.82095055,6.950831496063081,0,2451430
383,Heiligenhaus,42579,Nordrhein-Westfalen,51.33156339999999,6.930480203207548,0,1944078
384,Heimbach,52396,Nordrhein-Westfalen,50.63099285,6.486977824685472,0,2320035
385,Heinsberg,52525,Nordrhein-Westfalen,51.05487655,6.164823000935313,0,2563957
386,Hellenthal,53940,Nordrhein-Westfalen,50.491312,6.435029143180107,0,2397723
387,Hemer,58675,Nordrhein-Westfalen,51.38462155,7.758418479372624,0,2432285
388,Hennef (Sieg),53773,Nordrhein-Westfalen,50.7285653,7.372567456065626,0,2655640
389,Herdecke,58313,Nordrhein-Westfalen,51.3979854,7.430184239412688,0,2943807
390,Herford,32049,Nordrhein-Westfalen,52.13293770000001,8.708363667755814,0,1130974
391,Herford,32051,Nordrhein-Westfalen,52.1147261,8.626669799999998,0,2893383
392,Herford,32052,Nordrhein-Westfalen,52.0904839,8.65901998905969,0,1479064
393,Herne,44623,Nordrhein-Westfalen,51.537517,7.222013976106258,0,1711324
394,Herne,44625,Nordrhein-Westfalen,51.52961265,7.202429271209725,0,1310032
395,Herne,44627,Nordrhein-Westfalen,51.55182815000001,7.271927241836827,0,1711480
396,Herne,44628,Nordrhein-Westfalen,51.56911115,7.241737699999994,0,2335147
397,Herne,44629,Nordrhein-Westfalen,51.55526185,7.2113602437041555,0,2906488
398,Herne,44649,Nordrhein-Westfalen,51.53304617464299,7.154134716592521,0,1971830
399,Herne,44651,Nordrhein-Westfalen,51.51125355,7.157614779704011,0,1289271
400,Herne,44652,Nordrhein-Westfalen,51.5258719,7.173902191669539,0,2006953
401,Herne,44653,Nordrhein-Westfalen,51.54364786066449,7.160696219576688,0,1528487
402,Herscheid,58849,Nordrhein-Westfalen,51.1677518,7.744302750073312,0,2494683
403,Herten,45699,Nordrhein-Westfalen,51.60376030000001,7.1517374832817815,0,2121839
404,Herten,45701,Nordrhein-Westfalen,51.60267925,7.1118834935495,0,2779326
405,Herzebrock-Clarholz,33442,Nordrhein-Westfalen,51.8955169,8.2365728082006,0,2501534
406,Herzogenrath,52134,Nordrhein-Westfalen,50.8605761,6.100357851435111,0,1551422
407,Hiddenhausen,32120,Nordrhein-Westfalen,52.1424679,8.61503725,0,2563930
408,Hilchenbach,57271,Nordrhein-Westfalen,50.9837799,8.119926975553252,0,2852462
409,Hilden,40721,Nordrhein-Westfalen,51.1734657,6.9366197881034495,0,2793815
410,Hilden,40723,Nordrhein-Westfalen,51.15593755,6.942245550577116,0,2500761
411,Hilden,40724,Nordrhein-Westfalen,51.18089035,6.953968746991278,0,1178129
412,Hille,32479,Nordrhein-Westfalen,52.331771999999994,8.77727543386902,0,1918782
413,Holzwickede,59439,Nordrhein-Westfalen,51.5155947,7.625775131535269,0,1574845
414,Hopsten,48496,Nordrhein-Westfalen,52.40729765,7.649693749049832,0,2027175
415,Horn-Bad Meinberg,32805,Nordrhein-Westfalen,51.84761225,8.973797547652275,0,2742882
416,Hörstel,48477,Nordrhein-Westfalen,52.25005425,7.6323993770042655,0,1466912
417,Horstmar,48612,Nordrhein-Westfalen,52.1000162,7.306445107508526,0,2425864
418,Hövelhof,33161,Nordrhein-Westfalen,51.81169315,8.675947850676778,0,1467339
419,Höxter,37671,Nordrhein-Westfalen,51.77744785,9.387662423048695,0,1339045
420,Hückelhoven,41836,Nordrhein-Westfalen,51.03848865,6.244283092791897,0,2188060
421,Hückeswagen,42499,Nordrhein-Westfalen,51.15123955,7.33681005,0,2403101
422,Hüllhorst,32609,Nordrhein-Westfalen,52.2550517,8.695782850696384,0,2259797
423,Hünxe,46569,Nordrhein-Westfalen,51.64943265,6.775822328369513,0,2359794
424,Hürtgenwald,52393,Nordrhein-Westfalen,50.71265685,6.371177840988525,0,1478549
425,Hürth,50354,Nordrhein-Westfalen,50.8742561,6.849756714080372,0,2405498
426,Ibbenbüren,49477,Nordrhein-Westfalen,52.27207435,7.702173261712374,0,1139585
427,Ibbenbüren,49479,Nordrhein-Westfalen,52.2720952,7.783785822243012,0,2611171
428,Inden,52459,Nordrhein-Westfalen,50.8649164,6.3735036800996205,0,1853063
429,Iserlohn,58636,Nordrhein-Westfalen,51.374670200000004,7.703530463484232,0,2435904
430,Iserlohn,58638,Nordrhein-Westfalen,51.38470115,7.676021409465559,0,1028824
431,Iserlohn,58640,Nordrhein-Westfalen,51.4339316,7.675286466426356,0,2657643
432,Iserlohn,58642,Nordrhein-Westfalen,51.364681899999994,7.602911186439543,0,2440638
433,Iserlohn,58644,Nordrhein-Westfalen,51.34047465,7.685585893779902,0,1716276
434,Isselburg,46419,Nordrhein-Westfalen,51.8187638,6.51767615,0,2048901
435,Issum,47661,Nordrhein-Westfalen,51.521217799999995,6.422520849377348,0,1582956
436,Jüchen,41363,Nordrhein-Westfalen,51.13316055,6.512402464946227,0,1396308
437,Jülich,52428,Nordrhein-Westfalen,50.8956351,6.358715601745878,0,2775022
438,Kaarst,41564,Nordrhein-Westfalen,51.2109787,6.582241170833335,0,2473225
439,Kalkar,47546,Nordrhein-Westfalen,51.740263399999996,6.281808548191929,0,2898151
440,Kall,53925,Nordrhein-Westfalen,50.53887285,6.548923320036773,0,2856193
441,Kalletal,32689,Nordrhein-Westfalen,52.09573025,8.909046391310886,0,1619076
442,Kamen,59174,Nordrhein-Westfalen,51.5827583,7.656877162499999,0,2416196
443,Kamp-Lintfort,47475,Nordrhein-Westfalen,51.5200643,6.533145864768327,0,2112812
444,Kempen,47906,Nordrhein-Westfalen,51.3777527,6.422241259650173,0,1895785
445,Kerken,47647,Nordrhein-Westfalen,51.44834055,6.382046946929046,0,2645005
446,Kerpen,50169,Nordrhein-Westfalen,50.92086415,6.722128497525362,0,2858058
447,Kerpen,50170,Nordrhein-Westfalen,50.8605365,6.584006371263344,0,2778654
448,Kerpen,50171,Nordrhein-Westfalen,50.879394299999994,6.689681172944385,0,2161900
449,Kevelaer,47623,Nordrhein-Westfalen,51.57672515,6.2314273277363625,0,2706458
450,Kevelaer,47624,Nordrhein-Westfalen,51.5488292,6.205274089197693,0,2402619
451,Kevelaer,47625,Nordrhein-Westfalen,51.56685315,6.30846512526883,0,2614530
452,Kevelaer,47626,Nordrhein-Westfalen,51.5940063,6.3369807322140455,0,2208517
453,Kevelaer,47627,Nordrhein-Westfalen,51.62712265,6.278590238094518,0,1700969
454,Kierspe,58566,Nordrhein-Westfalen,51.1451584,7.586494054824804,0,2268379
455,Kirchhundem,57399,Nordrhein-Westfalen,51.09386485,8.14401825,0,1419925
456,Kirchlengern,32278,Nordrhein-Westfalen,52.21698535,8.652483393666811,0,2306414
457,Kleve,47533,Nordrhein-Westfalen,51.7986813,6.144997507331902,0,1618775
458,Köln,50667,Nordrhein-Westfalen,50.93980870000001,6.954751090981728,0,2031152
459,Köln,50668,Nordrhein-Westfalen,50.9504731,6.962944576674443,0,1448363
460,Köln,50670,Nordrhein-Westfalen,50.946884999999995,6.9449965348230425,0,1054711
461,Köln,50672,Nordrhein-Westfalen,50.94250615,6.934572671497315,0,1990419
462,Köln,50674,Nordrhein-Westfalen,50.93195040000001,6.9335384749522015,0,1136242
463,Köln,50676,Nordrhein-Westfalen,50.93020485,6.9530214447015055,0,2680209
464,Köln,50677,Nordrhein-Westfalen,50.92227929999999,6.94912510305374,0,2579801
465,Köln,50678,Nordrhein-Westfalen,50.9242002,6.961637841547946,0,1284142
466,Köln,50679,Nordrhein-Westfalen,50.9395609,6.9760449321902565,0,1129919
467,Köln,50733,Nordrhein-Westfalen,50.95857345,6.9498311852257535,0,2688506
468,Köln,50735,Nordrhein-Westfalen,50.97866055,6.967176885349191,0,1076026
469,Köln,50737,Nordrhein-Westfalen,50.994054799999994,6.928347097162532,0,2636014
470,Köln,50739,Nordrhein-Westfalen,50.96071255,6.935755664713769,0,1975134
471,Köln,50765,Nordrhein-Westfalen,51.00262539999999,6.853179730642901,0,1314724
472,Köln,50767,Nordrhein-Westfalen,50.9982944,6.876096676987691,0,1402586
473,Köln,50769,Nordrhein-Westfalen,51.04638189999999,6.846745120338022,0,2687713
474,Köln,50823,Nordrhein-Westfalen,50.9508203,6.9259110766796725,0,1630271
475,Köln,50825,Nordrhein-Westfalen,50.95508145,6.911612981475736,0,1563960
476,Köln,50827,Nordrhein-Westfalen,50.9558409,6.8940193972762644,0,1962750
477,Köln,50829,Nordrhein-Westfalen,50.9721119,6.868699523533536,0,1900931
478,Köln,50858,Nordrhein-Westfalen,50.93003885,6.849050450000003,0,2906977
479,Köln,50859,Nordrhein-Westfalen,50.95817345,6.841959027476878,0,1053193
480,Köln,50931,Nordrhein-Westfalen,50.93346305,6.916362941138541,0,1683591
481,Köln,50933,Nordrhein-Westfalen,50.9364033,6.899496159257523,0,1590927
482,Köln,50935,Nordrhein-Westfalen,50.9262275,6.896781214090562,0,1432152
483,Köln,50937,Nordrhein-Westfalen,50.91333435,6.919625032189728,0,2859374
484,Köln,50939,Nordrhein-Westfalen,50.90953305,6.925924052054295,0,2949892
485,Köln,50968,Nordrhein-Westfalen,50.90141605,6.966656094691265,0,1787153
486,Köln,50969,Nordrhein-Westfalen,50.90285025,6.939591087154449,0,1804343
487,Köln,50996,Nordrhein-Westfalen,50.88153695,6.98367877746361,0,2338354
488,Köln,50997,Nordrhein-Westfalen,50.8653211,6.9459516486852495,0,1834764
489,Köln,50999,Nordrhein-Westfalen,50.8720503,7.017388477176771,0,2853497
490,Köln,51061,Nordrhein-Westfalen,50.98168455,7.022847339704133,0,1926309
491,Köln,51063,Nordrhein-Westfalen,50.97257005,7.002334906564562,0,1269491
492,Köln,51065,Nordrhein-Westfalen,50.9599008,7.0080738024341835,0,1447960
493,Köln,51067,Nordrhein-Westfalen,50.97473455,7.040212258992348,0,1600333
494,Köln,51069,Nordrhein-Westfalen,50.97566155,7.074264082771037,0,1857553
495,Köln,51103,Nordrhein-Westfalen,50.9408674,6.995438899999997,0,2978073
496,Köln,51105,Nordrhein-Westfalen,50.91629879999999,6.994311633918837,0,1293867
497,Köln,51107,Nordrhein-Westfalen,50.9187687,7.0950360704362785,0,1568872
498,Köln,51109,Nordrhein-Westfalen,50.9450109,7.0734987180578965,0,2026388
499,Köln,51143,Nordrhein-Westfalen,50.88959420000001,7.05728840875,0,1405491
500,Köln,51145,Nordrhein-Westfalen,50.88341815,7.079491763148049,0,2201278
501,Köln,51147,Nordrhein-Westfalen,50.8532745,7.124672871699497,0,2442645
502,Köln,51149,Nordrhein-Westfalen,50.91354655000001,7.016883684975675,0,1700040
503,Köln,51467,Nordrhein-Westfalen,51.0201255,7.071655160851077,0,1291540
504,Königswinter,53639,Nordrhein-Westfalen,50.697481599999996,7.273778869001808,0,1741765
505,Korschenbroich,41352,Nordrhein-Westfalen,51.17346675,6.594711744433615,0,1984259
506,Kranenburg,47559,Nordrhein-Westfalen,51.78381835,6.055047912153277,0,1556087
507,Krefeld,47798,Nordrhein-Westfalen,51.33300735,6.558165998881592,0,1171679
508,Krefeld,47799,Nordrhein-Westfalen,51.33760485000001,6.576417209598991,0,2765586
509,Krefeld,47800,Nordrhein-Westfalen,51.3492502,6.601584771292193,0,1123872
510,Krefeld,47802,Nordrhein-Westfalen,51.38566760000001,6.5959697996847275,0,2229850
511,Krefeld,47803,Nordrhein-Westfalen,51.35510985,6.5655916700886285,0,1609075
512,Krefeld,47804,Nordrhein-Westfalen,51.31902135,6.5305185269525285,0,1313201
513,Krefeld,47805,Nordrhein-Westfalen,51.3176588,6.563564602912973,0,1430710
514,Krefeld,47807,Nordrhein-Westfalen,51.31630970000001,6.584038402188427,0,1574730
515,Krefeld,47809,Nordrhein-Westfalen,51.31831945,6.6181563633264515,0,1968473
516,Krefeld,47829,Nordrhein-Westfalen,51.35367045,6.651164551971831,0,1093694
517,Krefeld,47839,Nordrhein-Westfalen,51.372977950000006,6.50853376750936,0,2916588
518,Kreuzau,52372,Nordrhein-Westfalen,50.7383479,6.479966746998315,0,1906941
519,Kreuztal,57223,Nordrhein-Westfalen,50.95995035,7.9917701514718935,0,2851388
520,Kürten,51515,Nordrhein-Westfalen,51.0553505,7.240517579623778,0,2711219
521,Ladbergen,49549,Nordrhein-Westfalen,52.13611135,7.755019661914353,0,1935194
522,Laer,48366,Nordrhein-Westfalen,52.06044915,7.357283324317801,0,1921001
523,Lage,32791,Nordrhein-Westfalen,52.01532885,8.791388338273944,0,1240776
524,Langenberg,33449,Nordrhein-Westfalen,51.7634828,8.321290305917122,0,2315552
525,Langenfeld (Rheinland),40764,Nordrhein-Westfalen,51.13149665,6.9723477076740705,0,1329451
526,Langerwehe,52379,Nordrhein-Westfalen,50.81757875,6.356655541577967,0,2335738
527,Legden,48739,Nordrhein-Westfalen,52.05393905,7.144846212121769,0,1443949
528,Leichlingen,42799,Nordrhein-Westfalen,51.1224892,7.092925101524076,0,2946160
529,Lemgo,32657,Nordrhein-Westfalen,52.0119898,8.91325811431397,0,1997723
530,Lengerich,49525,Nordrhein-Westfalen,52.18679655,7.846440045106753,0,2213101
531,Lennestadt,57368,Nordrhein-Westfalen,51.1623196,8.139550062785863,0,2562534
532,Leopoldshöhe,33818,Nordrhein-Westfalen,51.9804151,8.672031392327288,0,1439443
533,Leverkusen,51371,Nordrhein-Westfalen,51.05800335,6.94305464609913,0,1100064
534,Leverkusen,51373,Nordrhein-Westfalen,51.031915399999995,7.008202620953728,0,1944134
535,Leverkusen,51375,Nordrhein-Westfalen,51.0351673,7.064446621988273,0,2193443
536,Leverkusen,51377,Nordrhein-Westfalen,51.0420464,7.084541605662412,0,2886645
537,Leverkusen,51379,Nordrhein-Westfalen,51.07268545,7.005105558059201,0,2176769
538,Leverkusen,51381,Nordrhein-Westfalen,51.0713228,7.045199091207698,0,1360667
539,Lichtenau,33165,Nordrhein-Westfalen,51.616295,8.901453499999997,0,1803562
540,Lienen,49536,Nordrhein-Westfalen,52.13191465,7.941481362479925,0,2219341
541,Lindlar,51789,Nordrhein-Westfalen,51.03084455,7.421571363388775,0,2559775
542,Linnich,52441,Nordrhein-Westfalen,51.0024088,6.284915815058824,0,2421467
543,Lippetal,59510,Nordrhein-Westfalen,51.6686108,8.102735103968456,0,2618382
544,Lippstadt,59555,Nordrhein-Westfalen,51.69122005,8.339343091002407,0,2387156
545,Lippstadt,59556,Nordrhein-Westfalen,51.67649875,8.298068734493379,0,2529627
546,Lippstadt,59557,Nordrhein-Westfalen,51.65139945,8.349307614082807,0,2333558
547,Lippstadt,59558,Nordrhein-Westfalen,51.67009905000001,8.407453929082372,0,2878130
548,Lohmar,53797,Nordrhein-Westfalen,50.83760595,7.28231883004192,0,1779041
549,Löhne,32584,Nordrhein-Westfalen,52.19943060000001,8.724311468312004,0,1358691
550,Lotte,49504,Nordrhein-Westfalen,52.3239893,7.938170926916559,0,2375341
551,Lübbecke,32312,Nordrhein-Westfalen,52.30884875,8.652774650000001,0,2197859
552,Lüdenscheid,58507,Nordrhein-Westfalen,51.22858685,7.615467518320478,0,2373492
553,Lüdenscheid,58509,Nordrhein-Westfalen,51.22332375,7.6185128984027015,0,1411686
554,Lüdenscheid,58511,Nordrhein-Westfalen,51.21806435,7.651007858316558,0,2670949
555,Lüdenscheid,58513,Nordrhein-Westfalen,51.233742299999996,7.671986817414421,0,1789116
556,Lüdenscheid,58515,Nordrhein-Westfalen,51.19926785,7.635684014404827,0,2081916
557,Lüdinghausen,59348,Nordrhein-Westfalen,51.78149535,7.282414205374017,0,2048502
558,Lügde,32676,Nordrhein-Westfalen,51.9552597,9.245683143320434,0,1592278
559,Lünen,44532,Nordrhein-Westfalen,51.60420775,7.527635866660244,0,2699703
560,Lünen,44534,Nordrhein-Westfalen,51.62068715,7.51892135569941,0,2875718
561,Lünen,44536,Nordrhein-Westfalen,51.61558185,7.502007593681009,0,2128281
562,Marienheide,51709,Nordrhein-Westfalen,51.0835574,7.525769015494442,0,1556930
563,Marienmünster,37696,Nordrhein-Westfalen,51.82294930000001,9.227893379558102,0,2614558
564,Marl,45768,Nordrhein-Westfalen,51.6603914,7.068269168968098,0,1742984
565,Marl,45770,Nordrhein-Westfalen,51.64816505,7.098632201075706,0,2341814
566,Marl,45772,Nordrhein-Westfalen,51.69131815,7.1005518,0,1853295
567,Marsberg,34431,Nordrhein-Westfalen,51.46041645,8.851752747826637,0,2850283
568,Mechernich,53894,Nordrhein-Westfalen,50.59916005,6.660348978414838,0,2562013
569,Meckenheim,53340,Nordrhein-Westfalen,50.62675535,7.023567615569973,0,1535045
570,Medebach,59964,Nordrhein-Westfalen,51.20464605,8.680693894352094,0,1760283
571,Meerbusch,40667,Nordrhein-Westfalen,51.2652237,6.6760958,0,1738628
572,Meerbusch,40668,Nordrhein-Westfalen,51.30631795,6.628961332701887,0,2544466
573,Meerbusch,40670,Nordrhein-Westfalen,51.26994855,6.618341941813967,0,2814950
574,Meinerzhagen,58540,Nordrhein-Westfalen,51.1135025,7.714929720060012,0,2074143
575,Menden,58706,Nordrhein-Westfalen,51.43656545,7.794581013306449,0,2803257
576,Menden,58708,Nordrhein-Westfalen,51.433793200000004,7.851107733164233,0,2607059
577,Menden,58710,Nordrhein-Westfalen,51.4128106,7.833288514142815,0,1168509
578,Merzenich,52399,Nordrhein-Westfalen,50.83744415,6.578414025569482,0,1441487
579,Meschede,59872,Nordrhein-Westfalen,51.3750798,8.169928728571442,0,1650739
580,Metelen,48629,Nordrhein-Westfalen,52.1489022,7.211223269031032,0,1714388
581,Mettingen,49497,Nordrhein-Westfalen,52.328612299999996,7.777516304249443,0,2383076
582,Mettmann,40822,Nordrhein-Westfalen,51.25065035,6.978662336200861,0,2270205
583,Minden,32423,Nordrhein-Westfalen,52.30866595000001,8.962612130132191,0,1605786
584,Minden,32425,Nordrhein-Westfalen,52.325110200000005,8.875478100079455,0,2108666
585,Minden,32427,Nordrhein-Westfalen,52.28099545,8.904374050693152,0,2766698
586,Minden,32429,Nordrhein-Westfalen,52.2682348,8.886054050211989,0,1236042
587,Moers,47441,Nordrhein-Westfalen,51.44690735,6.639689466944373,0,2006864
588,Moers,47443,Nordrhein-Westfalen,51.46537835,6.652126028271361,0,1527633
589,Moers,47445,Nordrhein-Westfalen,51.49239995,6.605817512347767,0,2783974
590,Moers,47447,Nordrhein-Westfalen,51.4269411,6.639290634593417,0,1639863
591,Möhnesee,59519,Nordrhein-Westfalen,51.50348565,8.15448569811528,0,2697672
592,Mönchengladbach,41061,Nordrhein-Westfalen,51.1943408,6.433352978493501,0,1646518
593,Mönchengladbach,41063,Nordrhein-Westfalen,51.21227460000001,6.424841561746818,0,1043918
594,Mönchengladbach,41065,Nordrhein-Westfalen,51.1811599,6.444388233271518,0,2529726
595,Mönchengladbach,41066,Nordrhein-Westfalen,51.2310828,6.4721035499999955,0,2102350
596,Mönchengladbach,41068,Nordrhein-Westfalen,51.2023193,6.391345281926703,0,2750740
597,Mönchengladbach,41069,Nordrhein-Westfalen,51.17754275,6.4099050602325605,0,1007306
598,Mönchengladbach,41169,Nordrhein-Westfalen,51.206280299999996,6.34230213408782,0,2040303
599,Mönchengladbach,41179,Nordrhein-Westfalen,51.166792,6.386164808023702,0,1893882
600,Mönchengladbach,41189,Nordrhein-Westfalen,51.1326323,6.4019336,0,1780441
601,Mönchengladbach,41199,Nordrhein-Westfalen,51.12556335,6.454620921327263,0,1477405
602,Mönchengladbach,41236,Nordrhein-Westfalen,51.16563370000001,6.449042046178166,0,1670756
603,Mönchengladbach,41238,Nordrhein-Westfalen,51.167098200000005,6.4855004685034805,0,2395719
604,Mönchengladbach,41239,Nordrhein-Westfalen,51.16632175,6.433874206692289,0,2235889
605,Monheim am Rhein,40789,Nordrhein-Westfalen,51.10290925,6.895629780527469,0,1734058
606,Monschau,52156,Nordrhein-Westfalen,50.5142656,6.221576900260956,0,1529417
607,Morsbach,51597,Nordrhein-Westfalen,50.86556045,7.725091812566968,0,2560246
608,Much,53804,Nordrhein-Westfalen,50.84367325,7.414005973361522,0,2460346
609,Mülheim an der Ruhr,45468,Nordrhein-Westfalen,51.42648300000001,6.887012223248327,0,2254813
610,Mülheim an der Ruhr,45470,Nordrhein-Westfalen,51.4076263,6.918851486924684,0,1186047
611,Mülheim an der Ruhr,45472,Nordrhein-Westfalen,51.43642989999999,6.9340688771020424,0,2882601
612,Mülheim an der Ruhr,45473,Nordrhein-Westfalen,51.44266815,6.8949094126618,0,2155174
613,Mülheim an der Ruhr,45475,Nordrhein-Westfalen,51.46938955,6.903202000000004,0,1887708
614,Mülheim an der Ruhr,45476,Nordrhein-Westfalen,51.44842885,6.849043455390688,0,1756723
615,Mülheim an der Ruhr,45478,Nordrhein-Westfalen,51.43369315,6.841204045808631,0,2764579
616,Mülheim an der Ruhr,45479,Nordrhein-Westfalen,51.42068106195224,6.857662322598291,0,1260637
617,Mülheim an der Ruhr,45481,Nordrhein-Westfalen,51.384961700000005,6.864841878059363,0,2841385
618,Münster,48143,Nordrhein-Westfalen,51.96044395,7.626244234828553,0,2565931
619,Münster,48145,Nordrhein-Westfalen,51.96596465,7.6536782241837145,0,1903910
620,Münster,48147,Nordrhein-Westfalen,51.98394765000001,7.640189689051976,0,1321915
621,Münster,48149,Nordrhein-Westfalen,51.97975465,7.586237956572876,0,1356966
622,Münster,48151,Nordrhein-Westfalen,51.939695,7.6077743407875165,0,1208771
